30822 19966 19416 20112 0 21411 20150 24992 18095 21252 21353 21345 20152 21793 22256 22084 21129 20997 21809 21292 19966 19416 20112 0 21411 20150 24992 18095 21252 21353 21345 20152 21793 22256 22084 21129 20997 21809 21292 19966 19416 20112 0 21411 20150 24992 18095 21252 21353 21345 20152 21793 22256 22084 21129 20997 21809 21292 21637.2 21076.2 21778.4 0 23226.5 22112.4 28082.4 19563.7 23095.4 23317.9 23258 21879.8 23651.4 24243.4 24227.8 22684.6 22656.9 23662.4 23213.8
32522 20139 19610 20150 0 21594 19845 24977 17919 21218 21312 20757 20180 21849 22108 21859 20503 21270 21830 21115 20139 19610 20150 0 21594 19845 24977 17919 21218 21312 20757 20180 21849 22108 21859 20503 21270 21830 21115 20139 19610 20150 0 21594 19845 24977 17919 21218 21312 20757 20180 21849 22108 21859 20503 21270 21830 21115 21788.2 21297.9 21841.1 0 23331.5 21729 28116.6 19359.1 23057 23367.9 22568.8 22043.2 23735.3 24165.1 24036.5 22035.8 22858.6 23769.4 23124.5
34222 20063 19566 19942 0 21535 20241 25372 18103 20925 21050 21106 20333 21623 22384 21910 20718 21234 21737 21417 20063 19566 19942 0 21535 20241 25372 18103 20925 21050 21106 20333 21623 22384 21910 20718 21234 21737 21417 20063 19566 19942 0 21535 20241 25372 18103 20925 21050 21106 20333 21623 22384 21910 20718 21234 21737 21417 21815.1 21211.3 21663.2 0 23340.1 22154.1 28633 19545.8 22774.7 22986 22964 22152.7 23507.5 24376.8 23982.6 22342.8 22928.2 23570.8 23428.5
35922 19910 19477 20113 0 21201 20098 25373 18074 21059 21496 21184 20103 21589 21871 22036 20567 21285 22072 21375 19910 19477 20113 0 21201 20098 25373 18074 21059 21496 21184 20103 21589 21871 22036 20567 21285 22072 21375 19910 19477 20113 0 21201 20098 25373 18074 21059 21496 21184 20103 21589 21871 22036 20567 21285 22072 21375 21522 21157.4 21678.1 0 22964.9 22057.2 28599.1 19531.7 22914.2 23422.5 23142 21868.6 23434 23884.2 24115.1 22116 22903.5 23947.7 23412.8
37622 20098 19746 20287 0 21389 19876 25325 17948 21439 21141 20886 20019 21507 22263 21646 20609 20967 21967 20946 20098 19746 20287 0 21389 19876 25325 17948 21439 21141 20886 20019 21507 22263 21646 20609 20967 21967 20946 20098 19746 20287 0 21389 19876 25325 17948 21439 21141 20886 20019 21507 22263 21646 20609 20967 21967 20946 21759.6 21377.3 21922.9 0 23237.7 21755.3 28469 19438.1 23268.8 23160 22682.1 21811.6 23385.5 24285.7 23690.5 22196 22579.2 23926 22889.7
39322 20057 19734 19918 0 21329 20069 25315 18080 21200 21015 20985 20254 21504 22392 22055 20884 20849 22035 21033 20057 19734 19918 0 21329 20069 25315 18080 21200 21015 20985 20254 21504 22392 22055 20884 20849 22035 21033 20057 19734 19918 0 21329 20069 25315 18080 21200 21015 20985 20254 21504 22392 22055 20884 20849 22035 21033 21732.1 21418 21572 0 23123.7 22099.8 28539 19452.2 22989.6 23023.1 22889.9 22071.1 23328.6 24407.7 24055.7 22448.8 22429.7 24025.5 23020.1
41022 20165 20020 20136 0 21605 20298 25169 18099 21287 21242 21071 20432 21822 22392 22088 20804 21464 22011 21526 20165 20020 20136 0 21605 20298 25169 18099 21287 21242 21071 20432 21822 22392 22088 20804 21464 22011 21526 20165 20020 20136 0 21605 20298 25169 18099 21287 21242 21071 20432 21822 22392 22088 20804 21464 22011 21526 21814.9 21781 21768.1 0 23491 22307.5 28354.7 19517.6 23101.4 23222.4 22987.1 22353.7 23648.8 24390 24189.8 22361.3 23208.7 24065.1 23504.7
42722 20395 19841 20204 0 21620 20097 24882 18067 21350 21316 21419 20414 21664 22325 22094 20826 21367 22100 21499 20395 19841 20204 0 21620 20097 24882 18067 21350 21316 21419 20414 21664 22325 22094 20826 21367 22100 21499 20395 19841 20204 0 21620 20097 24882 18067 21350 21316 21419 20414 21664 22325 22094 20826 21367 22100 21499 22063.5 21572.6 21861.3 0 23453.6 22053.4 27915.4 19562 23178.2 23314.3 23364.3 22249 23581.3 24354.5 24245.8 22507.5 23002.8 24016.5 23522.8
44422 20131 19750 20053 0 21477 20321 24570 18133 21641 21102 21196 20417 21622 22215 22271 20645 21491 22386 21407 20131 19750 20053 0 21477 20321 24570 18133 21641 21102 21196 20417 21622 22215 22271 20645 21491 22386 21407 20131 19750 20053 0 21477 20321 24570 18133 21641 21102 21196 20417 21622 22215 22271 20645 21491 22386 21407 21860.8 21457.3 21704.6 0 23297.5 22209 27472.6 19566.6 23479.3 23149 23126 22217.9 23512.3 24141.7 24388 22154.8 23161.3 24382.1 23444.7
46122 20227 19831 20257 0 21653 20086 24529 18527 21521 21421 21218 20402 21740 22405 22074 20543 21315 21933 21202 20227 19831 20257 0 21653 20086 24529 18527 21521 21421 21218 20402 21740 22405 22074 20543 21315 21933 21202 20227 19831 20257 0 21653 20086 24529 18527 21521 21421 21218 20402 21740 22405 22074 20543 21315 21933 21202 21942.5 21552.2 21868.4 0 23445.4 21981.1 27491.7 19963.7 23357.9 23389.9 23120.6 22266.7 23558.4 24485.8 24240 22147 22949.9 23837.3 23205.4
47822 20030 19889 20210 0 21654 20659 24795 18274 21416 21488 21364 20606 21772 22361 22057 20709 21396 22035 21521 20030 19889 20210 0 21654 20659 24795 18274 21416 21488 21364 20606 21772 22361 22057 20709 21396 22035 21521 20030 19889 20210 0 21654 20659 24795 18274 21416 21488 21364 20606 21772 22361 22057 20709 21396 22035 21521 21700.2 21532.9 21843.8 0 23541.6 22615.5 27925.7 19697.3 23233.7 23532.3 23342 22398.3 23673.9 24361.7 24103.5 22252.6 23016.2 23980.2 23522.2
49522 20096 19877 20114 0 21589 20261 24586 18044 21230 21654 21164 20412 21639 22256 22005 20799 21363 22151 21343 20096 19877 20114 0 21589 20261 24586 18044 21230 21654 21164 20412 21639 22256 22005 20799 21363 22151 21343 20096 19877 20114 0 21589 20261 24586 18044 21230 21654 21164 20412 21639 22256 22005 20799 21363 22151 21343 21747.8 21591.5 21758.9 0 23413.2 22232.4 27553.5 19452.3 23050.1 23741.5 23109.6 22272.3 23529.7 24171.1 24042.9 22380.9 22983.8 24015.5 23354.9
51222 20207 19885 20389 0 21582 20095 24621 18251 21546 21293 21351 20550 21565 22403 22117 20822 21396 22075 21573 20207 19885 20389 0 21582 20095 24621 18251 21546 21293 21351 20550 21565 22403 22117 20822 21396 22075 21573 20207 19885 20389 0 21582 20095 24621 18251 21546 21293 21351 20550 21565 22403 22117 20822 21396 22075 21573 21921.8 21564.9 22025 0 23454 22050.9 27621 19693.4 23423.9 23364.5 23252.6 22416.6 23352.7 24348.3 24202.1 22380.2 23045 24026.9 23601.2
52922 20174 19738 20306 0 21284 20387 24598 18116 21464 21221 21216 20296 21816 22267 22100 20687 21349 22086 21171 20174 19738 20306 0 21284 20387 24598 18116 21464 21221 21216 20296 21816 22267 22100 20687 21349 22086 21171 20174 19738 20306 0 21284 20387 24598 18116 21464 21221 21216 20296 21816 22267 22100 20687 21349 22086 21171 21796 21450.5 21955.3 0 23102.7 22366.2 27597.7 19528.2 23354.1 23225.6 23131.9 22236.1 23658.9 24248.1 24227.1 22250.3 23104.2 24058.1 23148.7
54622 20081 19744 20276 0 21584 20006 24250 18332 21356 21346 21317 20423 21668 22405 21892 20699 21353 22066 21399 20081 19744 20276 0 21584 20006 24250 18332 21356 21346 21317 20423 21668 22405 21892 20699 21353 22066 21399 20081 19744 20276 0 21584 20006 24250 18332 21356 21346 21317 20423 21668 22405 21892 20699 21353 22066 21399 21686.7 21465.7 21952.3 0 23344.3 21893.1 27220.7 19795 23187.4 23434.7 23197.2 22231.3 23502.8 24379.3 23938.3 22254.4 23081.2 23990.7 23431
56322 20162 19685 19934 4276 21551 20170 24463 18166 21365 21402 20939 20110 21917 22244 21967 20768 21271 22122 21397 20162 19685 19934 4276 21551 20170 24463 18166 21365 21402 20939 20110 21917 22244 21967 20768 21271 22122 21397 20162 19685 19934 4276 21551 20170 24463 18166 21365 21402 20939 20110 21917 22244 21967 20768 21271 22122 21397 21724.8 21440.8 21543 25911.6 23361.8 21989.5 27369.5 19549.4 23232.6 23376.2 22813.1 21875.6 23821 24318 24087.6 22326.6 22961.2 24044.3 23389.9
58022 19945 19747 19953 22551 21315 20209 24292 18158 21370 21313 21178 20184 21384 21815 22223 20658 21269 22225 21417 19945 19747 19953 22551 21315 20209 24292 18158 21370 21313 21178 20184 21384 21815 22223 20658 21269 22225 21417 19945 19747 19953 22551 21315 20209 24292 18158 21370 21313 21178 20184 21384 21815 22223 20658 21269 22225 21417 21576.1 21441.3 21535.8 26045.7 23095.7 22085.5 27159.1 19572.3 23243.2 23313.7 23102 21945.6 23173.7 23814.4 24461.2 22239 22899.8 24141.5 23436.6
59722 20003 19637 20202 22585 21450 20022 24487 17944 21091 21533 21320 20468 21438 22337 22300 20647 21456 21974 21219 20003 19637 20202 22585 21450 20022 24487 17944 21091 21533 21320 20468 21438 22337 22300 20647 21456 21974 21219 20003 19637 20202 22585 21450 20022 24487 17944 21091 21533 21320 20468 21438 22337 22300 20647 21456 21974 21219 21653.1 21304.4 21910.6 26100 23223.2 21897.2 27395.7 19402.9 22988.7 23556.7 23254.1 22286.9 23234.1 24349.1 24479.3 22199 23156.7 23907.5 23224.5
61422 20015 19710 19909 22534 21303 20157 24149 18063 21047 21388 20885 20210 21880 22323 21800 20838 21034 21993 21102 20015 19710 19909 22534 21303 20157 24149 18063 21047 21388 20885 20210 21880 22323 21800 20838 21034 21993 21102 20015 19710 19909 22534 21303 20157 24149 18063 21047 21388 20885 20210 21880 22323 21800 20838 21034 21993 21102 21644 21338.1 21507.3 25897.6 23107.2 22134.7 27101.5 19512.1 22854.9 23377 22765.6 22005.9 23734.9 24340.5 23841.5 22387 22684.4 23926.5 23049.1
63122 19911 19667 19977 0 21315 19953 24331 18103 21323 21322 21281 20378 21893 22476 22059 20794 21299 21963 21226 19911 19667 19977 0 21315 19953 24331 18103 21323 21322 21281 20378 21893 22476 22059 20794 21299 21963 21226 19911 19667 19977 0 21315 19953 24331 18103 21323 21322 21281 20378 21893 22476 22059 20794 21299 21963 21226 21500.9 21292.4 21587.7 0 23069.2 21846.3 27256.1 19555 23179.3 23321.3 23176.7 22228.7 23696.6 24454.8 24151.1 22365.8 22906.8 23812.8 23196.1
64822 20071 19604 20197 0 21593 19964 24545 17852 20975 21243 21233 20168 21513 22292 22002 20510 21356 21913 21110 20071 19604 20197 0 21593 19964 24545 17852 20975 21243 21233 20168 21513 22292 22002 20510 21356 21913 21110 20071 19604 20197 0 21593 19964 24545 17852 20975 21243 21233 20168 21513 22292 22002 20510 21356 21913 21110 21720.5 21337.4 21839.9 0 23356.8 21888 27495.8 19313.7 22772.1 23175.9 23139.1 22001.2 23309 24294.2 24121.8 22044.9 23027.5 23829.3 23097.9
66522 20027 19767 20224 0 21524 20057 24479 17936 21315 21525 21249 20243 21508 22187 21944 20539 21425 21988 21481 20027 19767 20224 0 21524 20057 24479 17936 21315 21525 21249 20243 21508 22187 21944 20539 21425 21988 21481 20027 19767 20224 0 21524 20057 24479 17936 21315 21525 21249 20243 21508 22187 21944 20539 21425 21988 21481 21689.2 21488 21925.1 0 23315.4 21992.6 27437.9 19378.3 23204.8 23593 23187.4 22183 23279.9 24251.6 24000.8 22113.3 23116.2 24099.5 23530.2
68222 20102 19850 20219 0 21224 20107 24594 18019 21129 21186 21153 20422 21658 22280 21799 20692 21307 22103 21136 20102 19850 20219 0 21224 20107 24594 18019 21129 21186 21153 20422 21658 22280 21799 20692 21307 22103 21136 20102 19850 20219 0 21224 20107 24594 18019 21129 21186 21153 20422 21658 22280 21799 20692 21307 22103 21136 21743.7 21450.5 21847 0 22970 22007.8 27598 19399.1 22984.7 23082.3 23047.3 22263.9 23532.1 24226.2 23882.7 22279.3 22997.3 24046.2 23098.7
69922 20119 19939 20284 0 21721 20213 24745 18217 21251 21601 21380 20521 21731 22367 22182 20659 21317 21959 21027 20119 19939 20284 0 21721 20213 24745 18217 21251 21601 21380 20521 21731 22367 22182 20659 21317 21959 21027 20119 19939 20284 0 21721 20213 24745 18217 21251 21601 21380 20521 21731 22367 22182 20659 21317 21959 21027 21770.7 21667.2 21932.4 0 23530.7 22168.6 27797.8 19692.4 23093.9 23605.1 23345.9 22522.3 23569.8 24448.1 24310.2 22245.3 23042.4 23926.1 23094.3
71622 20083 19818 20123 0 21534 20205 24574 18123 21454 21201 21180 20335 21659 22346 22065 20241 21365 22097 21401 20083 19818 20123 0 21534 20205 24574 18123 21454 21201 21180 20335 21659 22346 22065 20241 21365 22097 21401 20083 19818 20123 0 21534 20205 24574 18123 21454 21201 21180 20335 21659 22346 22065 20241 21365 22097 21401 21736.6 21457 21798.2 0 23404.5 22119.1 27591.1 19484.4 23333.3 23176.3 23145.8 22267.6 23534.1 24381.1 24198.6 21742.6 23103.8 24020.4 23508.1
73222 19962 19799 20075 0 21288 20486 24960 17976 21390 21565 20869 20186 21553 22408 22244 20841 21173 22207 21371 19962 19799 20075 0 21288 20486 24960 17976 21390 21565 20869 20186 21553 22408 22244 20841 21173 22207 21371 19962 19799 20075 0 21288 20486 24960 17976 21390 21565 20869 20186 21553 22408 22244 20841 21173 22207 21371 21615.5 21527.5 21707.9 0 23096.7 22436.1 27924.3 19404.5 23137.1 23657.8 22800.6 22034.2 23464.8 24452.2 24290 22412.3 22925.3 24189.9 23412.2
74922 20224 19926 20356 0 21499 20125 24834 18179 21266 21191 21237 20456 21731 22577 22246 20576 21426 21784 21101 20224 19926 20356 0 21499 20125 24834 18179 21266 21191 21237 20456 21731 22577 22246 20576 21426 21784 21101 20224 19926 20356 0 21499 20125 24834 18179 21266 21191 21237 20456 21731 22577 22246 20576 21426 21784 21101 21851.2 21640.5 22010.4 0 23321.1 22049.7 27781.6 19558.8 23055.4 23194.2 23161.4 22304.5 23634.9 24610 24317.6 22132.3 23023.8 23680 23041.7
76622 20171 19916 20289 0 21703 20170 25055 18000 21254 21478 21156 20472 21756 22332 21992 20614 21333 21938 21736 20171 19916 20289 0 21703 20170 25055 18000 21254 21478 21156 20472 21756 22332 21992 20614 21333 21938 21736 20171 19916 20289 0 21703 20170 25055 18000 21254 21478 21156 20472 21756 22332 21992 20614 21333 21938 21736 21830.5 21614.3 21933.3 0 23512 22151.3 28148.1 19433.3 23139.8 23556.7 22998 22348.1 23582.2 24381.6 24106.8 22152.2 23008.6 23889.1 23843.3
78322 20313 20215 20359 0 21557 20350 24798 18090 21372 21362 21415 20556 21734 22185 22036 20908 21388 22013 21431 20313 20215 20359 0 21557 20350 24798 18090 21372 21362 21415 20556 21734 22185 22036 20908 21388 22013 21431 20313 20215 20359 0 21557 20350 24798 18090 21372 21362 21415 20556 21734 22185 22036 20908 21388 22013 21431 22035.6 21930.7 22066.5 0 23353.9 22304.4 27912 19529.4 23289.6 23373.1 23320 22494.3 23619.2 24085.3 24223.1 22496.2 23041.2 23945 23525.7
80022 20343 20038 20455 0 21723 20308 25217 18131 21286 21321 21356 20724 21701 22174 22331 21014 21600 21690 21571 20343 20038 20455 0 21723 20308 25217 18131 21286 21321 21356 20724 21701 22174 22331 21014 21600 21690 21571 20343 20038 20455 0 21723 20308 25217 18131 21286 21321 21356 20724 21701 22174 22331 21014 21600 21690 21571 21959.9 21702.3 22154.8 0 23511.6 22245.8 28300.8 19611.5 23161.1 23362.9 23226 22605.1 23525.8 24170.5 24491.5 22552.8 23264.6 23565.1 23567.5
81722 20005 19894 20281 0 21694 20405 25007 18090 21491 21458 20960 20297 21897 22413 22116 20594 21303 22180 21284 20005 19894 20281 0 21694 20405 25007 18090 21491 21458 20960 20297 21897 22413 22116 20594 21303 22180 21284 20005 19894 20281 0 21694 20405 25007 18090 21491 21458 20960 20297 21897 22413 22116 20594 21303 22180 21284 21624.7 21593.6 21949.7 0 23459.3 22385.1 28010.4 19559.4 23383.7 23501.5 22856.2 22123 23819.2 24431 24181.2 22157 23040.4 24172.7 23303.7
83422 20408 20029 20461 0 21773 20007 25317 18166 21384 21298 21275 20816 22002 22470 21904 20604 21426 22228 21324 20408 20029 20461 0 21773 20007 25317 18166 21384 21298 21275 20816 22002 22470 21904 20604 21426 22228 21324 20408 20029 20461 0 21773 20007 25317 18166 21384 21298 21275 20816 22002 22470 21904 20604 21426 22228 21324 22130.5 21679.4 22135.8 0 23639.6 21961.2 28545.4 19612.8 23234 23392.6 23219.9 22673.1 23911.7 24458.5 24011 22205.4 23092.9 24141.3 23293.3
85122 20129 20006 20098 0 21644 20316 25282 17987 21586 21399 21136 20643 21675 22706 22360 20753 21275 22184 21324 20129 20006 20098 0 21644 20316 25282 17987 21586 21399 21136 20643 21675 22706 22360 20753 21275 22184 21324 20129 20006 20098 0 21644 20316 25282 17987 21586 21399 21136 20643 21675 22706 22360 20753 21275 22184 21324 21739.4 21671.9 21783 0 23468.5 22235.5 28502.7 19500.7 23473.8 23397.1 23083.6 22486.7 23583.8 24734.9 24550 22331.4 22995.9 24100.3 23306.4
86822 20180 19753 20418 0 21430 20158 25220 18345 21480 21514 21236 20690 21627 22429 22343 20722 21472 22396 21452 20180 19753 20418 0 21430 20158 25220 18345 21480 21514 21236 20690 21627 22429 22343 20722 21472 22396 21452 20180 19753 20418 0 21430 20158 25220 18345 21480 21514 21236 20690 21627 22429 22343 20722 21472 22396 21452 21896.3 21439.2 22078.8 0 23211.3 22143.9 28406.5 19835.7 23344.4 23525.1 23186.5 22572.3 23473.5 24476.2 24472.4 22279.1 23162.5 24440.3 23470.3
88522 20233 19888 20175 0 21563 20484 25187 18011 21324 21277 21272 20569 22028 22527 22166 20831 21383 22289 21565 20233 19888 20175 0 21563 20484 25187 18011 21324 21277 21272 20569 22028 22527 22166 20831 21383 22289 21565 20233 19888 20175 0 21563 20484 25187 18011 21324 21277 21272 20569 22028 22527 22166 20831 21383 22289 21565 21952.5 21617.3 21909.7 0 23349.7 22417.1 28269.7 19448.4 23207.6 23330 23155.4 22399 23814.8 24473.6 24236.3 22381.9 23006.7 24245.2 23566.4
90222 20241 19726 20533 0 21716 20561 25513 18232 21375 21189 21181 20411 21636 22418 22053 20622 21378 22152 21361 20241 19726 20533 0 21716 20561 25513 18232 21375 21189 21181 20411 21636 22418 22053 20622 21378 22152 21361 20241 19726 20533 0 21716 20561 25513 18232 21375 21189 21181 20411 21636 22418 22053 20622 21378 22152 21361 21927.8 21448.3 22267.9 0 23565.6 22577.9 28848.7 19747.7 23294.1 23268.1 23174.4 22218.9 23495.5 24529.2 24114.1 22174.1 23102.9 24234.7 23404.2
91922 20213 19936 20124 0 21704 20524 25277 18283 21231 21440 21044 20726 21797 22285 22125 20729 21199 21935 21551 20213 19936 20124 0 21704 20524 25277 18283 21231 21440 21044 20726 21797 22285 22125 20729 21199 21935 21551 20213 19936 20124 0 21704 20524 25277 18283 21231 21440 21044 20726 21797 22285 22125 20729 21199 21935 21551 21895.2 21636 21828.6 0 23537.6 22568.2 28399.2 19737.7 23113.4 23460.1 22926.8 22589.2 23701.8 24327.3 24308.8 22342.5 22859.2 23891.2 23600
93622 20462 20043 20480 0 21823 20373 25538 18298 21512 21527 21167 20359 21569 22438 21841 20718 21058 22026 21553 20462 20043 20480 0 21823 20373 25538 18298 21512 21527 21167 20359 21569 22438 21841 20718 21058 22026 21553 20462 20043 20480 0 21823 20373 25538 18298 21512 21527 21167 20359 21569 22438 21841 20718 21058 22026 21553 22158 21741.8 22170.3 0 23588.4 22356.8 28775.4 19746.2 23371.2 23533.6 23113.2 22193.2 23442 24490.6 23932.7 22265.4 22642.7 24022.8 23545.3
95322 20233 19737 20239 0 21569 20544 25041 18300 21602 21396 21376 20716 21832 22265 22295 20813 21392 22251 21456 20233 19737 20239 0 21569 20544 25041 18300 21602 21396 21376 20716 21832 22265 22295 20813 21392 22251 21456 20233 19737 20239 0 21569 20544 25041 18300 21602 21396 21376 20716 21832 22265 22295 20813 21392 22251 21456 21861.6 21467 21878 0 23380.2 22611.9 28208.8 19863.9 23579.3 23420.6 23310.8 22600.9 23714.9 24254.7 24375.8 22373.7 23118.1 24313.7 23483.8
97022 20245 19720 20414 0 21507 20332 25195 18266 21415 21564 21297 20917 21941 22357 22236 20702 21224 22080 21447 20245 19720 20414 0 21507 20332 25195 18266 21415 21564 21297 20917 21941 22357 22236 20702 21224 22080 21447 20245 19720 20414 0 21507 20332 25195 18266 21415 21564 21297 20917 21941 22357 22236 20702 21224 22080 21447 21914.2 21365.4 22077.6 0 23242.4 22301 28415.5 19706.7 23244.8 23460 23176 22772.4 23730.1 24371.9 24343.5 22283.2 22845.2 23959.3 23410.8
98722 20565 19772 20444 0 21762 20203 25262 18319 21420 21567 21663 20550 22073 22547 22094 20867 21216 22213 21310 20565 19772 20444 0 21762 20203 25262 18319 21420 21567 21663 20550 22073 22547 22094 20867 21216 22213 21310 20565 19772 20444 0 21762 20203 25262 18319 21420 21567 21663 20550 22073 22547 22094 20867 21216 22213 21310 22278.4 21407.9 22101.2 0 23585.9 22195.5 28467.5 19767.6 23214.1 23655.8 23584.7 22443.3 23994.3 24489.6 24194.7 22431.8 22872 24192.7 23312.7
100422 19975 19991 20378 0 21557 20276 25246 18239 21698 21623 21234 20590 21641 22418 22167 20897 21238 22293 21421 19975 19991 20378 0 21557 20276 25246 18239 21698 21623 21234 20590 21641 22418 22167 20897 21238 22293 21421 19975 19991 20378 0 21557 20276 25246 18239 21698 21623 21234 20590 21641 22418 22167 20897 21238 22293 21421 21584.1 21711.5 22103.4 0 23335.7 22241.1 28504.1 19720 23586.8 23630.8 23127.3 22458.5 23461.5 24429.3 24304.1 22515.9 22910.5 24276.8 23402
102122 20196 19432 20199 0 21659 20229 25575 18200 21459 21276 21513 20593 21992 22353 22126 20408 21353 21891 21358 20196 19432 20199 0 21659 20229 25575 18200 21459 21276 21513 20593 21992 22353 22126 20408 21353 21891 21358 20196 19432 20199 0 21659 20229 25575 18200 21459 21276 21513 20593 21992 22353 22126 20408 21353 21891 21358 21880.6 21083.1 21891.9 0 23552.8 22168.5 28771.5 19678.8 23356.8 23257.5 23351.5 22630.8 23883 24376.5 24300.1 22003.1 23039.3 23809.3 23403.9
