# XafsM2 MCA Data
# 13/03/25 17:28:43
# Channel Status Length RealTime LiveTime ICR
# 0	2	2048	1.003	0.786853	788.4
# 1	2	2048	1.00587	0.887429	884.1
# 2	2	2048	1.00093	0.90409	23.1
# 3	2	2048	1.00345	0.868486	571.8
# 4	2	2048	1.00876	0.977236	793.4
# 5	2	2048	1.00893	0.902488	152.8
# 6	2	2048	1.00317	0.778209	909
# 7	2	2048	1.0091	0.904154	818.3
# 8	2	2048	1.0061	0.831039	413.4
# 9	2	2048	1.00369	0.93845	846.6
# 10	2	2048	1.00444	0.83695	305.2
# 11	2	2048	1.00777	0.771196	928.8
# 12	2	2048	1.00248	0.752862	255.1
# 13	2	2048	1.00301	0.9496	880.2
# 14	2	2048	1.00211	0.781646	313.9
# 15	2	2048	1.00918	0.885808	29.8
# 16	2	2048	1.0061	0.970132	59.2
# 17	2	2048	1.00392	0.92963	85.7
# 18	2	2048	1.00822	0.77885	524.4
29	0.162367	925	0.149715	618	0.186316	137	0.158331	58	0.145321	64	0.192337	82	0.125767	51	0.176656	64	0.178338	70	0.134449	57	0.221431	45	0.181645	34	0.196272	64	0.19229	96	0.169555	34	0.137262	67	0.158671	64	0.129135	76	0.112882	98
30	0.172491	981	0.160057	563	0.196333	102	0.168518	73	0.155521	97	0.20243	4	0.136022	29	0.186797	82	0.18849	5	0.144668	60	0.231542	47	0.191765	2	0.206403	49	0.202457	81	0.179718	3	0.14773	19	0.168676	80	0.13933	6	0.12279	67
31	0.182615	948	0.1704	607	0.206349	148	0.178705	39	0.165721	89	0.212523	77	0.146277	65	0.196937	26	0.198641	45	0.154887	69	0.241654	40	0.201885	60	0.216535	48	0.212623	35	0.18988	38	0.158197	93	0.178681	0	0.149525	48	0.132698	36
32	0.192738	993	0.180742	603	0.216366	145	0.188892	65	0.175921	58	0.222617	76	0.156532	26	0.207078	90	0.208793	9	0.165106	43	0.251766	80	0.212004	86	0.226666	91	0.22279	7	0.200042	78	0.168664	18	0.188686	93	0.15972	93	0.142607	5
33	0.202862	959	0.191084	580	0.226383	167	0.199079	95	0.186121	57	0.23271	10	0.166787	95	0.217219	70	0.218944	37	0.175326	71	0.261877	64	0.222124	94	0.236797	67	0.232957	42	0.210205	52	0.179132	52	0.198691	21	0.169915	17	0.152515	89
34	0.212986	898	0.201427	640	0.236399	172	0.209266	99	0.196321	81	0.242803	17	0.177043	33	0.22736	12	0.229095	41	0.185545	10	0.271989	7	0.232244	90	0.246929	83	0.243123	78	0.220367	17	0.189599	0	0.208696	42	0.18011	86	0.162423	61
35	0.22311	973	0.211769	647	0.246416	120	0.219453	73	0.206521	35	0.252896	42	0.187298	90	0.2375	55	0.239247	76	0.195764	53	0.282101	93	0.242364	100	0.25706	97	0.25329	44	0.230529	59	0.200066	5	0.218701	43	0.190305	41	0.172331	26
36	0.233234	911	0.222111	637	0.256433	136	0.22964	4	0.216721	89	0.262989	48	0.197553	15	0.247641	87	0.249398	99	0.205983	62	0.292213	26	0.252484	58	0.267191	17	0.263456	51	0.240692	98	0.210534	62	0.228706	59	0.2005	85	0.18224	82
37	0.243357	944	0.232454	684	0.266449	210	0.239827	11	0.226921	98	0.273082	3	0.207808	28	0.257782	89	0.25955	88	0.216202	17	0.302324	65	0.262604	57	0.277323	55	0.273623	9	0.250854	65	0.221001	82	0.238711	51	0.210695	82	0.192148	16
38	0.253481	857	0.242796	653	0.276466	123	0.250014	13	0.237121	74	0.283176	83	0.218063	90	0.267922	57	0.269701	72	0.226421	14	0.312436	15	0.272723	99	0.287454	68	0.283789	96	0.261016	13	0.231469	31	0.248715	21	0.22089	25	0.202056	87
39	0.263605	859	0.253138	635	0.286483	152	0.260201	40	0.247321	12	0.293269	74	0.228319	31	0.278063	91	0.279853	1	0.23664	65	0.322548	53	0.282843	24	0.297585	86	0.293956	30	0.271179	70	0.241936	83	0.25872	69	0.231085	16	0.211964	59
40	0.273729	944	0.263481	691	0.296499	213	0.270388	88	0.257521	81	0.303362	74	0.238574	53	0.288204	64	0.290004	6	0.246859	20	0.332659	45	0.292963	58	0.307717	70	0.304122	62	0.281341	65	0.252403	62	0.268725	7	0.24128	66	0.221873	16
41	0.283852	857	0.273823	662	0.306516	173	0.280575	90	0.267721	18	0.313455	17	0.248829	71	0.298345	56	0.300156	87	0.257078	17	0.342771	64	0.303083	0	0.317848	17	0.314289	45	0.291503	1	0.262871	90	0.27873	3	0.251475	54	0.231781	17
42	0.293976	845	0.284165	638	0.316533	195	0.290762	39	0.277921	16	0.323548	21	0.259084	85	0.308485	8	0.310307	38	0.267297	15	0.352883	69	0.313203	15	0.327979	50	0.324456	67	0.301666	42	0.273338	63	0.288735	31	0.26167	29	0.241689	41
43	0.3041	838	0.294508	670	0.326549	194	0.300949	33	0.288121	81	0.333642	46	0.269339	47	0.318626	83	0.320458	1	0.277516	33	0.362994	6	0.323323	14	0.338111	34	0.334622	81	0.311828	92	0.283805	39	0.29874	53	0.271865	19	0.251597	19
44	0.314224	823	0.30485	682	0.336566	167	0.311136	20	0.298321	65	0.343735	89	0.279594	42	0.328767	58	0.33061	52	0.287735	10	0.373106	58	0.333442	92	0.348242	11	0.344789	18	0.32199	5	0.294273	77	0.308745	16	0.28206	33	0.261505	51
45	0.324347	828	0.315192	714	0.346583	236	0.321323	3	0.308521	23	0.353828	3	0.28985	30	0.338907	50	0.340761	60	0.297954	39	0.383218	95	0.343562	42	0.358373	63	0.354955	21	0.332152	94	0.30474	78	0.31875	15	0.292255	25	0.271414	91
46	0.334471	886	0.325535	762	0.356599	223	0.33151	92	0.318721	96	0.363921	84	0.300105	14	0.349048	12	0.350913	46	0.308173	7	0.39333	70	0.353682	35	0.368505	34	0.365122	26	0.342315	32	0.315207	35	0.328755	80	0.30245	98	0.281322	96
47	0.344595	890	0.335877	777	0.366616	192	0.341697	57	0.328921	68	0.374014	85	0.31036	5	0.359189	24	0.361064	66	0.318392	9	0.403441	94	0.363802	11	0.378636	6	0.375288	21	0.352477	26	0.325675	35	0.33876	33	0.312645	39	0.29123	20
48	0.354719	904	0.346219	759	0.376632	191	0.351884	81	0.339121	34	0.384107	39	0.320615	40	0.369329	65	0.371215	17	0.328611	9	0.413553	46	0.373922	64	0.388767	15	0.385455	81	0.362639	86	0.336142	86	0.348765	40	0.322839	57	0.301138	78
49	0.364842	825	0.356562	712	0.386649	190	0.362071	25	0.349321	79	0.394201	38	0.33087	26	0.37947	27	0.381367	3	0.33883	49	0.423665	2	0.384041	87	0.398899	54	0.395621	95	0.372802	9	0.346609	92	0.358769	95	0.333034	7	0.311047	44
50	0.374966	797	0.366904	734	0.396666	239	0.372258	20	0.359521	67	0.404294	34	0.341125	82	0.389611	42	0.391518	4	0.349049	39	0.433776	26	0.394161	5	0.40903	2	0.405788	9	0.382964	87	0.357077	8	0.368774	11	0.343229	76	0.320955	59
51	0.38509	790	0.377246	749	0.406682	225	0.382444	66	0.369721	39	0.414387	40	0.35138	51	0.399751	97	0.40167	39	0.359268	75	0.443888	17	0.404281	99	0.419161	13	0.415954	57	0.393126	15	0.367544	96	0.378779	14	0.353424	99	0.330863	36
52	0.395214	845	0.387589	740	0.416699	220	0.392631	68	0.379921	69	0.42448	15	0.361636	79	0.409892	6	0.411821	52	0.369487	16	0.454	38	0.414401	81	0.429293	34	0.426121	18	0.403289	38	0.378011	82	0.388784	89	0.363619	25	0.340771	64
53	0.405337	842	0.397931	737	0.426716	218	0.402818	94	0.390121	23	0.434573	38	0.371891	48	0.420033	27	0.421972	80	0.379706	58	0.464111	17	0.424521	36	0.439424	41	0.436287	95	0.413451	30	0.388478	40	0.398789	4	0.373814	7	0.350679	63
54	0.415461	818	0.408273	829	0.436732	243	0.413005	56	0.400321	8	0.444666	92	0.382146	57	0.430174	3	0.432124	52	0.389925	5	0.474223	86	0.43464	56	0.449555	64	0.446454	44	0.423613	43	0.398946	25	0.408794	55	0.384009	45	0.360588	53
55	0.425585	795	0.418615	754	0.446749	201	0.423192	57	0.410521	55	0.45476	44	0.392401	64	0.440314	4	0.442275	77	0.400144	71	0.484335	61	0.44476	53	0.459686	65	0.45662	48	0.433775	95	0.409413	79	0.418799	14	0.394204	4	0.370496	43
56	0.435708	827	0.428958	768	0.456766	269	0.433379	43	0.420721	43	0.464853	80	0.402656	91	0.450455	13	0.452427	22	0.410363	61	0.494447	73	0.45488	8	0.469818	29	0.466787	62	0.443938	53	0.41988	34	0.428804	47	0.404399	37	0.380404	71
57	0.445832	788	0.4393	872	0.466782	263	0.443566	65	0.430921	13	0.474946	86	0.412911	78	0.460596	53	0.462578	7	0.420582	49	0.504558	56	0.465	58	0.479949	32	0.476953	42	0.4541	26	0.430348	22	0.438808	8	0.414594	94	0.390312	7
58	0.455956	784	0.449642	855	0.476799	220	0.453753	96	0.441121	94	0.485039	53	0.423166	78	0.470736	15	0.472729	22	0.430801	83	0.51467	86	0.47512	83	0.49008	27	0.48712	75	0.464262	21	0.440815	57	0.448813	85	0.424789	71	0.40022	13
59	0.466079	767	0.459985	826	0.486815	285	0.46394	53	0.451321	99	0.495132	88	0.433422	37	0.480877	8	0.482881	44	0.44102	53	0.524782	91	0.485239	63	0.500212	2	0.497286	73	0.474425	13	0.451282	93	0.458818	40	0.434984	22	0.410129	89
60	0.476203	758	0.470327	806	0.496832	301	0.474127	23	0.461521	74	0.505226	29	0.443677	93	0.491017	55	0.493032	86	0.451239	78	0.534893	14	0.495359	89	0.510343	99	0.507453	71	0.484587	13	0.46175	36	0.468823	12	0.445178	6	0.420037	78
61	0.486327	753	0.480669	861	0.506849	285	0.484314	41	0.471721	93	0.515319	7	0.453932	26	0.501158	47	0.503183	31	0.461458	98	0.545005	20	0.505479	40	0.520474	33	0.517619	62	0.494749	68	0.472217	65	0.478828	69	0.455373	80	0.429945	54
62	0.49645	727	0.491011	855	0.516865	252	0.494501	27	0.481921	69	0.525412	41	0.464187	96	0.511299	34	0.513335	81	0.471677	1	0.555117	91	0.515599	41	0.530606	47	0.527786	20	0.504912	9	0.482684	77	0.488833	43	0.465568	90	0.439853	43
63	0.506574	711	0.501354	845	0.526882	280	0.504688	4	0.492121	58	0.535505	10	0.474442	18	0.521439	5	0.523486	86	0.481896	71	0.565228	4	0.525719	47	0.540737	30	0.537952	65	0.515074	62	0.493151	94	0.498838	1	0.475763	0	0.449761	80
64	0.516698	730	0.511696	865	0.536898	242	0.514874	16	0.502321	56	0.545598	57	0.484697	0	0.53158	0	0.533638	72	0.492115	58	0.57534	41	0.535838	27	0.550868	84	0.548119	81	0.525236	7	0.503619	22	0.508843	27	0.485958	10	0.45967	53
65	0.526821	690	0.522038	905	0.546915	311	0.525061	20	0.51252	87	0.555691	7	0.494952	81	0.541721	46	0.543789	91	0.502334	99	0.585452	96	0.545958	67	0.560999	95	0.558285	33	0.535398	98	0.514086	85	0.518847	36	0.496153	24	0.469578	96
66	0.536945	722	0.53238	935	0.556932	232	0.535248	57	0.52272	22	0.565785	62	0.505207	96	0.551861	49	0.55394	4	0.512553	93	0.595563	71	0.556078	91	0.571131	70	0.568452	34	0.545561	75	0.524553	18	0.528852	34	0.506348	92	0.479486	30
67	0.547069	740	0.542723	918	0.566948	327	0.545435	90	0.53292	49	0.575878	8	0.515463	52	0.562002	42	0.564092	78	0.522772	35	0.605675	87	0.566198	65	0.581262	73	0.578618	49	0.555723	50	0.535021	35	0.538857	79	0.516543	17	0.489394	89
68	0.557192	639	0.553065	909	0.576965	321	0.555622	32	0.54312	34	0.585971	89	0.525718	83	0.572143	63	0.574243	27	0.532991	66	0.615787	96	0.576317	58	0.591393	10	0.588785	27	0.565885	63	0.545488	94	0.548862	85	0.526738	40	0.499302	54
69	0.567316	663	0.563407	926	0.586982	338	0.565809	75	0.55332	69	0.596064	81	0.535973	78	0.582283	16	0.584394	52	0.54321	39	0.625899	96	0.586437	87	0.601524	77	0.598951	38	0.576048	1	0.555955	50	0.558867	2	0.536932	1	0.509211	17
70	0.57744	668	0.573749	951	0.596998	287	0.575996	50	0.56352	77	0.606157	94	0.546228	49	0.592424	93	0.594546	8	0.553429	85	0.63601	43	0.596557	30	0.611656	40	0.609118	42	0.58621	84	0.566422	35	0.568872	28	0.547127	18	0.519119	43
71	0.587563	700	0.584092	872	0.607015	316	0.586183	33	0.57372	66	0.61625	19	0.556483	84	0.602565	69	0.604697	9	0.563648	97	0.646122	85	0.606677	98	0.621787	45	0.619284	13	0.596372	85	0.57689	42	0.578876	38	0.557322	31	0.529027	10
72	0.597687	650	0.594434	969	0.617031	314	0.59637	6	0.58392	31	0.626344	57	0.566738	14	0.612705	15	0.614848	28	0.573867	68	0.656234	53	0.616796	28	0.631918	59	0.629451	50	0.606534	63	0.587357	68	0.588881	71	0.567517	69	0.538935	91
73	0.607811	651	0.604776	908	0.627048	302	0.606556	104	0.59412	13	0.636437	10	0.576993	23	0.622846	27	0.625	90	0.584085	94	0.666345	59	0.626916	32	0.64205	83	0.639617	34	0.616697	68	0.597824	35	0.598886	89	0.577712	55	0.548843	97
74	0.617934	623	0.615118	999	0.637065	301	0.616743	28	0.60432	73	0.64653	6	0.587248	22	0.632986	29	0.635151	31	0.594304	98	0.676457	2	0.637036	98	0.652181	78	0.649783	48	0.626859	64	0.608291	94	0.608891	8	0.587907	71	0.558751	76
75	0.628058	582	0.625461	922	0.647081	352	0.62693	47	0.614519	55	0.656623	24	0.597504	81	0.643127	39	0.645302	60	0.604523	79	0.686569	55	0.647156	22	0.662312	94	0.65995	54	0.637021	79	0.618759	96	0.618896	28	0.598102	80	0.56866	3
76	0.638181	560	0.635803	992	0.657098	326	0.637117	38	0.624719	67	0.666716	60	0.607759	26	0.653268	29	0.655454	8	0.614742	74	0.69668	7	0.657275	35	0.672443	20	0.670116	71	0.647183	60	0.629226	69	0.628901	54	0.608296	59	0.578568	3
77	0.648305	639	0.646145	965	0.667114	323	0.647304	94	0.634919	52	0.67681	48	0.618014	28	0.663408	52	0.665605	48	0.624961	96	0.706792	5	0.667395	13	0.682575	81	0.680283	86	0.657346	58	0.639693	38	0.638905	48	0.618491	52	0.588476	34
78	0.658429	568	0.656487	918	0.677131	361	0.657491	12	0.645119	14	0.686903	92	0.628269	72	0.673549	92	0.675756	60	0.63518	54	0.716904	23	0.677515	83	0.692706	38	0.690449	70	0.667508	41	0.65016	97	0.64891	35	0.628686	49	0.598384	1
79	0.668552	544	0.666829	978	0.687148	377	0.667678	100	0.655319	73	0.696996	53	0.638524	94	0.68369	33	0.685908	22	0.645399	56	0.727015	6	0.687635	89	0.702837	63	0.700616	65	0.67767	98	0.660628	45	0.658915	49	0.638881	32	0.608292	38
80	0.678676	564	0.677172	935	0.697164	316	0.677864	52	0.665519	17	0.707089	76	0.648779	27	0.69383	59	0.696059	95	0.655618	23	0.737127	86	0.697754	99	0.712968	30	0.710782	81	0.687832	27	0.671095	19	0.66892	44	0.649076	95	0.6182	11
81	0.688799	607	0.687514	1000	0.707181	392	0.688051	90	0.675719	30	0.717182	77	0.659034	56	0.703971	70	0.70621	41	0.665837	81	0.747239	99	0.707874	14	0.7231	77	0.720949	76	0.697995	47	0.681562	19	0.678925	70	0.659271	80	0.628109	1
82	0.698923	520	0.697856	948	0.717197	359	0.698238	34	0.685919	55	0.727275	6	0.669289	79	0.714111	21	0.716362	12	0.676056	28	0.75735	51	0.717994	56	0.733231	1	0.731115	57	0.708157	78	0.692029	46	0.68893	4	0.669465	16	0.638017	1
83	0.709047	583	0.708198	960	0.727214	439	0.708425	98	0.696118	30	0.737369	85	0.679544	31	0.724252	98	0.726513	25	0.686275	59	0.767462	36	0.728114	32	0.743362	74	0.741281	38	0.718319	86	0.702497	8	0.698934	71	0.67966	73	0.647925	71
84	0.71917	528	0.718541	950	0.737231	357	0.718612	93	0.706318	85	0.747462	3	0.689799	79	0.734393	16	0.736664	46	0.696494	13	0.777574	60	0.738233	49	0.753493	63	0.751448	42	0.728482	47	0.712964	65	0.708939	3	0.689855	57	0.657833	11
85	0.729294	539	0.728883	981	0.747247	348	0.728799	15	0.716518	1	0.757555	47	0.700055	37	0.744533	22	0.746815	89	0.706712	1	0.787686	0	0.748353	33	0.763624	86	0.761614	91	0.738644	83	0.723431	95	0.718944	66	0.70005	77	0.667741	97
86	0.739417	488	0.739225	1034	0.757264	436	0.738986	61	0.726718	58	0.767648	61	0.71031	87	0.754674	70	0.756967	40	0.716931	79	0.797797	26	0.758473	95	0.773756	28	0.771781	96	0.748806	54	0.733898	57	0.728949	26	0.710245	50	0.677649	19
87	0.749541	523	0.749567	1021	0.76728	407	0.749172	94	0.736918	18	0.777741	41	0.720565	39	0.764814	16	0.767118	19	0.72715	16	0.807909	21	0.768593	52	0.783887	43	0.781947	22	0.758968	4	0.744366	39	0.738954	77	0.72044	29	0.687558	75
88	0.759664	510	0.759909	989	0.777297	435	0.759359	104	0.747118	46	0.787834	40	0.73082	17	0.774955	84	0.777269	19	0.737369	49	0.818021	59	0.778712	22	0.794018	43	0.792114	28	0.769131	15	0.754833	5	0.748958	86	0.730634	3	0.697466	23
89	0.769788	467	0.770252	1003	0.787314	423	0.769546	55	0.757317	84	0.797928	65	0.741075	98	0.785095	88	0.787421	90	0.747588	32	0.828132	90	0.788832	70	0.804149	9	0.80228	8	0.779293	7	0.7653	88	0.758963	22	0.740829	94	0.707374	14
90	0.779912	438	0.780594	982	0.79733	418	0.779733	109	0.767517	77	0.808021	55	0.75133	57	0.795236	14	0.797572	12	0.757807	26	0.838244	1	0.798952	14	0.814281	80	0.812446	33	0.789455	26	0.775767	71	0.768968	64	0.751024	97	0.717282	30
91	0.790035	519	0.790936	1029	0.807347	435	0.78992	39	0.777717	37	0.818114	80	0.761585	61	0.805377	98	0.807723	67	0.768026	58	0.848356	47	0.809072	43	0.824412	33	0.822613	2	0.799617	93	0.786234	67	0.778973	83	0.761219	86	0.72719	61
